NO_SUBSTANCIA;TP_SUBSTANCIA;DS_INGREDIENTE_ATIVO;CLASSE_AGRONOMICA;NO_CULTURA;NO_UNIDADE_MEDIDA;Produto
CLOMAZONA;Quimico;CLOMAZONA;HERBICIDA;Arroz;MILIGRAMA/KILOGRAMA;Castle
CLOMAZONA;Quimico;CLOMAZONA;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;"Goal BR; Koltar 240 EC;"
CLOMAZONA;Quimico;CLOMAZONA;HERBICIDA;Mel∆o;MILIGRAMA/KILOGRAMA;DMA 806 BR
CLOMAZONA;Quimico;CLOMAZONA;HERBICIDA;Piment∆o;MILIGRAMA/KILOGRAMA;Siptran 500 SC
Cloransulam-met°lico;Quimico;Cloransulam-met°lico;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Hexaron
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Chalota;MILIGRAMA/KILOGRAMA;"Ancosar 720; Anzo 720; Mansar 720; Defensar 720;"
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Citros;MILIGRAMA/KILOGRAMA;Butiron
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Gr∆o-de-bico;MILIGRAMA/KILOGRAMA;Soyaquim 700 WG
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Mamona;MILIGRAMA/KILOGRAMA;Glifosato 480 Citromax
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Banana;MILIGRAMA/KILOGRAMA;Solara 500
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;"Gesagard 500 SC; Quoran;"
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Arroz;MILIGRAMA/KILOGRAMA;Ricer
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Linhaáa;MILIGRAMA/KILOGRAMA;Herburon 500 BR
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Triticale;MILIGRAMA/KILOGRAMA;Diuron 500 SC Milenia
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Batata;MILIGRAMA/KILOGRAMA;Bromex
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Girassol;MILIGRAMA/KILOGRAMA;Herbimix SC
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Pàssego;MILIGRAMA/KILOGRAMA;Stam 360
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Amendoim;MILIGRAMA/KILOGRAMA;Herbipak 500 BR
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Gergelim;MILIGRAMA/KILOGRAMA;Herbipropanin
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Aveia;MILIGRAMA/KILOGRAMA;Stam 480
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Alho;MILIGRAMA/KILOGRAMA;Herbitrin 500 BR
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;Linurex Agricur 500 WP
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Cevada;MILIGRAMA/KILOGRAMA;Diurex Agricur 800 SC
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Topik 240 EC
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Trigo;MILIGRAMA/KILOGRAMA;Genius WG
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Accent
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Ervilha;MILIGRAMA/KILOGRAMA;Senior WG
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Lentilha;MILIGRAMA/KILOGRAMA;Truper
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Cebola;MILIGRAMA/KILOGRAMA;Dominum
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Milheto;MILIGRAMA/KILOGRAMA;Spotlight
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Centeio;MILIGRAMA/KILOGRAMA;Converge
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Beterraba;MILIGRAMA/KILOGRAMA;Clorim
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Shadow
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Roundup Ultra
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Canola;MILIGRAMA/KILOGRAMA;Roundup Transorb R
DIBROMETO DE DIQUATE;Quimico;DIBROMETO DE DIQUATE;HERBICIDA;Sorgo;MILIGRAMA/KILOGRAMA;Platform
DICLOFOPE;Quimico;DICLOFOPE;HERBICIDA;Cebola;MILIGRAMA/KILOGRAMA;Glyphotal
DICLOFOPE;Quimico;DICLOFOPE;HERBICIDA;Trigo;MILIGRAMA/KILOGRAMA;Aurora
DICLOFOPE;Quimico;DICLOFOPE;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Mademato
DICLOFOPE;Quimico;DICLOFOPE;HERBICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Propanil Milenia
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Banana;MILIGRAMA/KILOGRAMA;Metrimex 500 SC
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;Extrazin SC
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Batata;MILIGRAMA/KILOGRAMA;Affinity 400 EC
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Couve;MILIGRAMA/KILOGRAMA;Zaphir
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Zartan
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Drible
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Abacate;MILIGRAMA/KILOGRAMA;Capaz 500 SC
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Siptran
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Cacau;MILIGRAMA/KILOGRAMA;Aura 200
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Citros;MILIGRAMA/KILOGRAMA;Concept©
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Trigo;MILIGRAMA/KILOGRAMA;Diurex WG
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Banana;MILIGRAMA/KILOGRAMA;Kifix
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Confidence
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Beterraba;MILIGRAMA/KILOGRAMA;Kamex 900 WG
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Herburon WG
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Bloqueo WG
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Bloqueo Mix WG
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Pastagem;MILIGRAMA/KILOGRAMA;Siptroil
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Pera;MILIGRAMA/KILOGRAMA;Coyote WG
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Uva;MILIGRAMA/KILOGRAMA;Herbimix WG
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Algod∆o (‡leo);MILIGRAMA/KILOGRAMA;Lactofen Sumitomo 240 EC
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Arroz;MILIGRAMA/KILOGRAMA;Arrow
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Coco;MILIGRAMA/KILOGRAMA;Aval 800
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Pàssego;MILIGRAMA/KILOGRAMA;Lava 800
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Jaguar
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Sorgo;MILIGRAMA/KILOGRAMA;Gli-Up 480 SL
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Glifosato Nortox 480 BR
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Batata;MILIGRAMA/KILOGRAMA;Turuna
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Nufuron
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Trigo;MILIGRAMA/KILOGRAMA;Herbadox 400 EC
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Arroz;MILIGRAMA/KILOGRAMA;Arena
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Campeon
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Aspargo;MILIGRAMA/KILOGRAMA;"Texas; Alabama; Capterra;"
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Pique 240 SL
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Citros;MILIGRAMA/KILOGRAMA;"Tucson; Tractor; Verlon SL; Territory;"
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;Pivot 100 SL
DICLORETO DE PARAQUATE;Quimico;DICLORETO DE PARAQUATE;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Dizone
Diclosulam;Quimico;Diclosulam;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Afalon SC
Diclosulam;Quimico;Diclosulam;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Dessecan
Dimetenamida;Quimico;Dimetenamida;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;Amplo
Dimetenamida;Quimico;Dimetenamida;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Lava 100
DIUROM;Quimico;DIUROM;HERBICIDA;Coco;MILIGRAMA/KILOGRAMA;Toco
DIUROM;Quimico;DIUROM;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;Addit
DIUROM;Quimico;DIUROM;HERBICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Tropeiro
DIUROM;Quimico;DIUROM;HERBICIDA;Cacau;MILIGRAMA/KILOGRAMA;Clorimurom Nortox
DIUROM;Quimico;DIUROM;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Kromo 250 WG
DIUROM;Quimico;DIUROM;HERBICIDA;Citros;MILIGRAMA/KILOGRAMA;Eagle
DIUROM;Quimico;DIUROM;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;"Soberan; Terex; Habil;"
DIUROM;Quimico;DIUROM;HERBICIDA;Alfafa;MILIGRAMA/KILOGRAMA;Accurate
DIUROM;Quimico;DIUROM;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Leopard
DIUROM;Quimico;DIUROM;HERBICIDA;Mandioca;MILIGRAMA/KILOGRAMA;Browser
DIUROM;Quimico;DIUROM;HERBICIDA;Dendà;MILIGRAMA/KILOGRAMA;Navigator
DIUROM;Quimico;DIUROM;HERBICIDA;CafÇ;MILIGRAMA/KILOGRAMA;MSMA 720
DIUROM;Quimico;DIUROM;HERBICIDA;Uva;MILIGRAMA/KILOGRAMA;Magister
